Device: cuda
Configuration: {'dataset': 'wco_l4_ifcb_pml', 'dino_model': 'vit_small_patch16_dinov3', 'projection_dim': 128, 'image_size': 224, 'num_clients': 2000, 'client_frac': 0.05, 'rounds': 20, 'local_epochs': 5, 'batch_size': 128, 'lr': 0.0001, 'wd': 0.0001, 'grad_clip': 1.0, 'linear_lr': 0.001, 'linear_wd': 0.0001, 'linear_bs': 256, 'linear_epochs': 50, 'linear_patience': 10, 'dirichlet_alpha': 0.3, 'balanced_partition': False, 'normalization': 'imagenet', 'seed': 17, 'backbone_tag': 'dino_s16', 'run_name': 'dino_s16_2000C_5pct_seed17', 'verbose': False, 'progress_every': 20, 'eval_every': 0, 'save_test_embeddings': False, 'cpu': False, 'eval_datasets': ['wco_l4_ifcb_pml', 'syke_ifcb', 'syke_zooscan', 'plankto_share', 'daplankton_lab_ifcb', 'daplankton_lab_cs', 'daplankton_lab_fc'], 'tiny_root': './tiny', 'celeba_root': './celeba', 'device': device(type='cuda')}
Loading DINOv3 backbone (vit_small_patch16_dinov3)...
DINOv3 image feature dim: 384
Using Dirichlet alpha=0.3 for non-IID partition...
Using imbalanced Dirichlet partition
Starting federated unsupervised SimCLR (CLIP backbone)...

--- Round 1/20 ---
Client 617: 3.2093
Client 1991: 3.1421
Client 1248: 3.7467
Client 1223: 3.5023
Client 1129: 3.7812
Client 569: 3.6871
Client 531: 2.8595
Client 989: 3.4161
Client 1932: 3.6787
Client 200: 3.3931
Client 1360: 3.5221
Client 720: 3.4267
Client 627: 3.7566
Client 883: 3.1565
Client 1975: 3.6585
Client 862: 3.7351
Client 543: 3.2759
Client 1939: 3.8431
Client 210: 3.6022
Client 1943: 3.2071
Client 73: 3.3098
Client 1654: 3.2644
Client 1287: 3.6090
Client 587: 3.5476
Client 1902: 3.2640
Client 1941: 3.1487
Client 1071: 3.1344
Client 1032: 3.5118
Client 1695: 3.5520
Client 21: 3.8873
Client 278: 4.0251
Client 954: 3.7803
Client 912: 3.6063
Client 1099: 3.3185
Client 30: 4.0424
Client 845: 3.6759
Client 900: 3.5690
Client 15: 3.1619
Client 1367: 3.6162
Client 325: 3.5638
Client 1061: 3.8847
Client 458: 3.5825
Client 469: 3.1639
Client 681: 3.0633
Client 1146: 3.3280
Client 532: 3.5107
Client 1212: 3.4371
Client 1942: 3.8534
Client 1623: 3.4958
Client 723: 3.2065
Client 1208: 3.5921
Client 1585: 3.5230
Client 1052: 3.4486
Client 1791: 3.5540
Client 466: 2.9818
Client 886: 3.8988
Client 1677: 3.7429
Client 645: 3.3953
Client 670: 3.3093
Client 820: 3.4094
Client 336: 2.9826
Round avg loss: 3.4907 (Best: 3.4380)
Projector checkpoint saved to fl_results/checkpoints/projector_dino_s16_wco_l4_ifcb_pml_dino_s16_2000C_5pct_seed17_20260528_111321.pt

Running final evaluations...

>>> Evaluating on 'wco_l4_ifcb_pml' <<<
[wco_l4_ifcb_pml] Linear split: 43525 train, 10882 val, 18135 test
Linear Epoch 5: Train Loss=1.4398, Val Acc=70.94%
Linear Epoch 10: Train Loss=0.9670, Val Acc=78.57%
Linear Epoch 15: Train Loss=0.7949, Val Acc=81.48%
Linear Epoch 20: Train Loss=0.7179, Val Acc=82.65%
Linear Epoch 25: Train Loss=0.6642, Val Acc=83.50%
Linear Epoch 30: Train Loss=0.6360, Val Acc=84.02%
Linear Epoch 35: Train Loss=0.6157, Val Acc=84.32%
Linear Epoch 40: Train Loss=0.6079, Val Acc=84.53%
Linear Epoch 45: Train Loss=0.5903, Val Acc=84.75%
Linear Epoch 50: Train Loss=0.5831, Val Acc=84.89%
[wco_l4_ifcb_pml] Linear accuracy: 85.01% | Val accuracy: 84.97%
[wco_l4_ifcb_pml] Eval-only accuracy: 0.32%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 83.39%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 34.52%
Silhouette score: 0.064
Prototype accuracy: 70.91%

>>> Evaluating on 'syke_ifcb' <<<
[syke_ifcb] Linear split: 30272 train, 7568 val, 12618 test
Linear Epoch 5: Train Loss=0.9697, Val Acc=80.73%
Linear Epoch 10: Train Loss=0.6128, Val Acc=85.86%
Linear Epoch 15: Train Loss=0.4786, Val Acc=88.09%
Linear Epoch 20: Train Loss=0.4087, Val Acc=89.34%
Linear Epoch 25: Train Loss=0.3649, Val Acc=89.89%
Linear Epoch 30: Train Loss=0.3359, Val Acc=90.59%
Linear Epoch 35: Train Loss=0.3141, Val Acc=90.98%
Linear Epoch 40: Train Loss=0.2994, Val Acc=91.57%
Linear Epoch 45: Train Loss=0.2890, Val Acc=91.75%
Linear Epoch 50: Train Loss=0.2794, Val Acc=92.06%
[syke_ifcb] Linear accuracy: 92.38% | Val accuracy: 92.06%
[syke_ifcb] Eval-only accuracy: 1.92%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 91.06%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 35.67%
Silhouette score: 0.076
Prototype accuracy: 71.20%

>>> Evaluating on 'syke_zooscan' <<<
[syke_zooscan] Linear split: 10896 train, 2724 val, 4597 test
Linear Epoch 5: Train Loss=1.1781, Val Acc=72.98%
Linear Epoch 10: Train Loss=0.8569, Val Acc=80.40%
Linear Epoch 15: Train Loss=0.6982, Val Acc=82.38%
Linear Epoch 20: Train Loss=0.5971, Val Acc=84.40%
Linear Epoch 25: Train Loss=0.5286, Val Acc=85.76%
Linear Epoch 30: Train Loss=0.4776, Val Acc=87.19%
Linear Epoch 35: Train Loss=0.4378, Val Acc=88.14%
Linear Epoch 40: Train Loss=0.4075, Val Acc=88.73%
Linear Epoch 45: Train Loss=0.3811, Val Acc=89.57%
Linear Epoch 50: Train Loss=0.3616, Val Acc=90.23%
[syke_zooscan] Linear accuracy: 88.75% | Val accuracy: 90.23%
[syke_zooscan] Eval-only accuracy: 5.66%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 89.82%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 33.65%
Silhouette score: 0.066
Prototype accuracy: 66.26%

>>> Evaluating on 'plankto_share' <<<
[plankto_share] Linear split: 25363 train, 6341 val, 10572 test
Linear Epoch 5: Train Loss=2.2527, Val Acc=49.52%
Linear Epoch 10: Train Loss=1.6900, Val Acc=59.15%
Linear Epoch 15: Train Loss=1.4489, Val Acc=62.86%
Linear Epoch 20: Train Loss=1.3117, Val Acc=64.94%
Linear Epoch 25: Train Loss=1.2273, Val Acc=66.74%
Linear Epoch 30: Train Loss=1.1633, Val Acc=67.37%
Linear Epoch 35: Train Loss=1.1127, Val Acc=68.62%
Linear Epoch 40: Train Loss=1.0821, Val Acc=69.28%
Linear Epoch 45: Train Loss=1.0536, Val Acc=69.74%
Linear Epoch 50: Train Loss=1.0324, Val Acc=69.77%
[plankto_share] Linear accuracy: 70.82% | Val accuracy: 69.99%
[plankto_share] Eval-only accuracy: 0.59%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 67.35%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 27.71%
Silhouette score: 0.046
Prototype accuracy: 52.36%

>>> Evaluating on 'daplankton_lab_ifcb' <<<
[daplankton_lab_ifcb] Linear split: 7909 train, 1978 val, 3294 test
Linear Epoch 5: Train Loss=1.5653, Val Acc=78.61%
Linear Epoch 10: Train Loss=1.0505, Val Acc=83.57%
Linear Epoch 15: Train Loss=0.8100, Val Acc=84.58%
Linear Epoch 20: Train Loss=0.6747, Val Acc=85.64%
Linear Epoch 25: Train Loss=0.5877, Val Acc=86.30%
Linear Epoch 30: Train Loss=0.5267, Val Acc=87.11%
Linear Epoch 35: Train Loss=0.4816, Val Acc=87.71%
Linear Epoch 40: Train Loss=0.4454, Val Acc=88.27%
Linear Epoch 45: Train Loss=0.4171, Val Acc=88.62%
Linear Epoch 50: Train Loss=0.3934, Val Acc=89.13%
[daplankton_lab_ifcb] Linear accuracy: 89.22% | Val accuracy: 89.13%
[daplankton_lab_ifcb] Eval-only accuracy: 3.92%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 89.04%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 70.98%
Silhouette score: 0.124
Prototype accuracy: 81.85%

>>> Evaluating on 'daplankton_lab_cs' <<<
[daplankton_lab_cs] Linear split: 6330 train, 1583 val, 2638 test
Linear Epoch 5: Train Loss=1.9726, Val Acc=55.72%
Linear Epoch 10: Train Loss=1.5243, Val Acc=71.32%
Linear Epoch 15: Train Loss=1.2582, Val Acc=74.98%
Linear Epoch 20: Train Loss=1.0832, Val Acc=78.02%
Linear Epoch 25: Train Loss=0.9592, Val Acc=79.97%
Linear Epoch 30: Train Loss=0.8680, Val Acc=81.36%
Linear Epoch 35: Train Loss=0.7959, Val Acc=82.25%
Linear Epoch 40: Train Loss=0.7400, Val Acc=82.63%
Linear Epoch 45: Train Loss=0.6928, Val Acc=83.45%
Linear Epoch 50: Train Loss=0.6541, Val Acc=84.02%
[daplankton_lab_cs] Linear accuracy: 85.22% | Val accuracy: 84.02%
[daplankton_lab_cs] Eval-only accuracy: 5.23%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 86.01%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 46.82%
Silhouette score: 0.097
Prototype accuracy: 73.31%

>>> Evaluating on 'daplankton_lab_fc' <<<
[daplankton_lab_fc] Linear split: 8548 train, 2137 val, 3561 test
Linear Epoch 5: Train Loss=1.5348, Val Acc=62.94%
Linear Epoch 10: Train Loss=1.1099, Val Acc=71.74%
Linear Epoch 15: Train Loss=0.9034, Val Acc=77.02%
Linear Epoch 20: Train Loss=0.7800, Val Acc=78.99%
Linear Epoch 25: Train Loss=0.6965, Val Acc=80.86%
Linear Epoch 30: Train Loss=0.6381, Val Acc=81.66%
Linear Epoch 35: Train Loss=0.5895, Val Acc=82.55%
Linear Epoch 40: Train Loss=0.5549, Val Acc=83.48%
Linear Epoch 45: Train Loss=0.5259, Val Acc=84.28%
Linear Epoch 50: Train Loss=0.5008, Val Acc=84.79%
[daplankton_lab_fc] Linear accuracy: 85.09% | Val accuracy: 84.79%
[daplankton_lab_fc] Eval-only accuracy: 3.15%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 85.43%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 47.43%
Silhouette score: 0.130
Prototype accuracy: 72.51%
Results saved to fl_results/fed_unsup_simclr_dino_s16_wco_l4_ifcb_pml_dino_s16_2000C_5pct_seed17_20260528_111321.json
